board	similarity
bridge	0.179386773305
Trace	0.167762924564
Child_Psy	0.131705547157
Publish	0.103939429694
EDR	0.0922592882331
SW_Job	0.0919847400143
Master_D	0.0798179006978
Windows	0.078392028219
ServiceInfo	0.0712627791203
Physics	0.057582887025
Design	0.0568278365208
talk	0.0505149567636
Notebook	0.0445352116527
CrossStrait	0.0422658041038
Soft_Job	0.0344186378088
graduate	0.033974085339
Aviation	0.0291120652393
biker	0.0205446324248
MenTalk	0.0191171694518
job	0.0190406618884
Stock	0.01698153977
Hsinchu	0.0162906207667
give	0.0135967951707
WomenTalk	0.0074469019274
