board	similarity
MuscleBeach	0.0352390760147
Aromatherapy	0.0255247753044
SportsShop	0.0239970256134
ChungLi	0.0210036094168
Taipei	0.0187025588147
facelift	0.0178437362493
Korea_Travel	0.0161540095148
FITNESS	0.0151546957957
Tour-Agency	0.0134758486896
BigSanchung	0.0130901053532
creditcard	0.010956525518
BeautyMarket	0.00664852869405
forsale	0.00614326470696
