board	similarity
A-MEI	0.158685312591
Golden-Award	0.14774739143
Songs	0.147114132103
Golf	0.137391574855
Jolin	0.110014950012
lyrics	0.0667178506059
TimmyJohnny	0.0638792769595
RockMetal	0.0633483679512
RENE	0.0558088720275
Office	0.0434023754168
WesternMusic	0.0383005756614
Accounting	0.0296568540909
guitar	0.0272538308559
EAseries	0.0236212351893
movie	0.00980903243608
Drama-Ticket	0.00872528029391
Gossiping	0.00401337173674
