board	similarity
Buzz_Theater	0.143244849778
ChrisLiao	0.101160141085
popmusic	0.0667178506059
RockMetal	0.054102310798
Songs	0.0540845075088
TurtleSoup	0.0516404077656
JYPnation	0.0507120930466
SevenKnights	0.0485543054563
WesternMusic	0.0462922016043
TimmyJohnny	0.0441341102246
Office	0.0370675501219
ID_Problem	0.0313175219259
Accounting	0.025328266366
PttEarnMoney	0.0243330661141
guitar	0.0232759781363
PlayStation	0.0187640876584
Salary	0.0165091514315
ask	0.0156619060321
joke	0.0136353887235
forsale	0.00446347893276
