board	similarity
forsale	0.0837612857783
BeautyMarket	0.0785258856223
JYJ	0.0548485042749
Chat82gether	0.0543420144286
MartialArt	0.0516217598378
FamilyCircle	0.0294300897655
memento	0.0263372283954
BuyTogether	0.0245569975672
e-shopping	0.0230461740501
Therapist	0.0211611825375
NTU_GoodLife	0.0203768456642
YuanChuang	0.017353195847
Yunlin	0.0170589987057
equal_change	0.015800912849
HelpBuy	0.0157443400894
barterbooks	0.0136928234945
MakeUp	0.0135130657743
give	0.0121214328847
Jewelry	0.0119597356913
RockMetal	0.0114217698016
BabyProducts	0.0104696972551
Music-Sell	0.00875717387646
Design	0.00867499534088
PingTung	0.00854986398867
WomenTalk	0.00817945618182
AC_Sale	0.00796607262853
Tainan	0.00745096491575
Perfume_Shop	0.00735607145694
photo-buy	0.00715567471631
mobilesales	0.00667198274756
GetMarry	0.00654450146997
NCU_Talk	0.00609990374496
Audiophile	0.00566110185631
watch	0.00511689653027
Drama-Ticket	0.00511656901404
HsinTien	0.00494855798616
MoveHouse	0.0044237664511
SportsShop	0.00436034882573
BigSanchung	0.00421379099674
THSRshare	0.00402349844353
Japan_Travel	0.00371235506655
TaichungBun	0.00352061188248
home-sale	0.0034947320174
BigBanciao	0.00348185578163
Lifeismoney	0.00344503675406
MuscleBeach	0.00342737591154
BikerShop	0.00329179687134
Gossiping	0.00329076988099
BoardGame	0.00293455728999
Salary	0.00283467481006
e-coupon	0.0026713697953
Hsinchu	0.00263874004218
DC_SALE	0.00230069609226
Rent_tao	0.00206693844939
MacShop	0.00196673322774
MobileComm	0.00188231474967
Kaohsiung	0.00186692596419
BabyMother	0.00165035406906
Wanted	0.00149604112698
AllTogether	0.00126922793955
