board	similarity
SET	0.0210495869263
Interior	0.0147569678694
Facebook	0.0143983957396
PttLifeLaw	0.0125634538918
LAW	0.0118425996665
MacShop	0.0116189939604
MoveHouse	0.00969824083411
creditcard	0.00773220709619
BoardGame	0.00758033555973
points	0.00740710676779
CarShop	0.00722855277812
MuscleBeach	0.00716211974607
home-sale	0.00549015601888
Hsinchu	0.00512428664728
mobilesales	0.0050024608048
TaichungBun	0.00354860373936
Gamesale	0.002725927062
AllTogether	0.00269884825788
WomenTalk	0.00260115142445
forsale	0.00192015324533
