board	similarity
MartialArts	0.121396570655
WarringState	0.121350973719
DummyHistory	0.113289595224
historia	0.108638938713
HK-movie	0.0764014726837
Koei	0.0525633364656
gallantry	0.0516318952365
Spurs	0.0446621715495
book	0.0359222865741
Military	0.0327968667721
CATCH	0.0264371954956
TaiwanDrama	0.0184815592607
Militarylife	0.0161532245938
Gossiping	0.01355660552
KanColle	0.0123127744438
NBA	0.0108997508986
car	0.0106629453882
HatePolitics	0.0103586399634
C_Chat	0.0083577150023
Kaohsiung	0.0080721723193
WomenTalk	0.00562734109296
