board	similarity
JD_Lover	0.0880496873685
TamShui	0.041395267061
Snacks	0.0323196455902
fastfood	0.0286868485452
juniorhigh	0.0268473110546
CS_TEACHER	0.0248099246748
HandMade	0.0200847271698
BigPeitou	0.0169152106626
Sijhih	0.0145453780113
Yunlin	0.0133880371515
ChangHua	0.00857535294598
CarShop	0.00820588596395
Taoyuan	0.00819728361853
Food	0.00697891118418
Test	0.0062652606809
car	0.00559517534169
movie	0.00491383039939
BuyTogether	0.00471341520698
BabyMother	0.00449732277737
Tainan	0.00393796308806
WomenTalk	0.00295283891799
Gossiping	0.00160378148594
