board	similarity
Dreamland	0.0845191473786
heart	0.0745056762343
BloodType	0.0716538324603
happy	0.049755075977
SayLove	0.0438554976887
couple	0.043829888677
Self-Healing	0.0407159753637
novel	0.0406996400651
Sad	0.039197340452
pighead	0.0387570336751
Lonely	0.0386227696283
kindness	0.037127820427
Hate	0.03431217942
talk	0.0322145904394
Blog	0.0316386570853
Psychiatry	0.0307044222836
dreams-wish	0.0303716840554
nmsmusic	0.0302114572093
Wei-Lun	0.0297438762282
RiverChen	0.0296537963312
story	0.026514329657
DietDiary	0.0240583884308
pity	0.0232121531839
firsttime	0.0222231817596
PttEarnMoney	0.0213198595603
Wanted	0.0191767640554
wisdom	0.0167117633
AskBoard	0.0162727851185
adulation	0.0158744645916
Oracles	0.0150894381326
Memory	0.0132569442876
Aquarius	0.0125416687099
SongShan	0.0122591525078
MenTalk	0.0120641229053
DC	0.0114798670027
Sagittarius	0.0112005163685
Leo	0.0110476346201
Zhongshan	0.0104939698758
Scorpio	0.0104493282917
Singapore	0.00909091428788
RO	0.0090047435604
FITNESS	0.00787803140882
Gossiping	0.00698857242127
ask	0.00673875128904
TaiwanDrama	0.00657953164802
joke	0.00593319629822
medstudent	0.00582753440943
ChangHua	0.00573693164381
WomenTalk	0.0057007732434
FORMULA1	0.00522668640765
give	0.00487620409118
creditcard	0.00460762725607
NBA	0.00438063339337
BoardGame	0.00412534483732
sex	0.00402650390465
Taoyuan	0.00392977482847
iPhone	0.00364241315286
Food	0.00329908262707
Boy-Girl	0.00325160844978
ShuangHe	0.00315221697292
Test	0.00300356372469
Rent_tao	0.00295667925654
Beauty	0.00288813409961
Japan_Travel	0.00242490174972
forsale	0.00235940055897
Tainan	0.00233364798777
LoL	0.00221260260908
AllTogether	0.0018155837789
