board	similarity
San-Ying	0.0394140028525
BigBanciao	0.0343281861452
Reptile	0.0300984614289
Aussiekiwi	0.0276652817596
ForeignEX	0.0249363565424
HsinChuang	0.018758174857
Doctor-Info	0.0176462744608
forsale	0.0153313791284
stationery	0.0144161019384
TuCheng	0.0140491120356
LinKou	0.013949338193
E-appliance	0.0131511892274
Tech_Job	0.00900362766126
part-time	0.00794634761541
Salary	0.00788119035657
Taoyuan	0.00709800890083
BeautyMarket	0.00671750401827
ShuangHe	0.00651840177293
e-coupon	0.0063753998682
sex	0.00624283480214
MobileComm	0.00590805845766
give	0.00559219190511
Boy-Girl	0.00504140934019
Drama-Ticket	0.00503441471018
Wanted	0.00461448515632
BabyMother	0.00458844680448
HelpBuy	0.00398398819341
Gossiping	0.00315249416403
mobilesales	0.00290143391406
