board	similarity
SecretGirls	0.505993910328
SISTAR	0.505993910328
Rainbow	0.505993910328
BraveSound	0.505993910328
ZEA	0.286232014752
KR_1N2D	0.256029837289
KARA	0.256029837289
We2NE1	0.20604256216
AfterSchool	0.201516240159
BlockB	0.18277787431
NineMuses	0.179900192775
GirlsDay	0.169261685006
EXID	0.111592720082
JessicaJung	0.0965406533641
AOA	0.0934244451988
SuperJunior	0.0893501197612
APINK	0.0880353296346
MAMAMOO	0.0870320462316
JYPnation	0.0755382812443
YGFamily	0.0753564456464
KR_Entertain	0.0684072605919
TWICE	0.0443656335108
