board	similarity
TTV	0.103661985277
SuperTaste	0.0640677081344
littlehouse	0.0578471619693
band	0.0564705752331
Policy	0.0538216031896
AnimMovie	0.0504161371463
WeiBird	0.0408902538783
money	0.0350787677554
BlockB	0.0328550427835
Malaysia	0.0251563234679
Mancare	0.0219540462163
Warfare	0.0184815592607
FTV	0.0181999903477
hypermall	0.0178869805165
VIXX	0.0177614199456
book	0.0166611979235
SuperJunior	0.0160610359353
APINK	0.0158246972317
Libra	0.0147180058352
YGFamily	0.0135456178986
historia	0.0134539317881
BL	0.0133039872834
KoreaDrama	0.0132455438074
FishShrimp	0.0124107951763
Capricornus	0.0120533210143
MabinogiHero	0.011099877248
Google	0.0110827170539
KoreanPop	0.0108426553981
IA	0.0104117971737
talk	0.0103535098864
movie	0.0103066796489
I.O.I	0.0102913565237
NightLife	0.0102083700419
BB-Love	0.0100720239219
Contacts	0.0100446891604
Gossiping	0.00997768308364
Browsers	0.00996977582225
Elephants	0.00995342628411
SEVENTEEN	0.00978148435994
PttEarnMoney	0.00946747425574
Rhinos	0.00938397401353
CATCH	0.00898904548854
EAseries	0.0089862073219
MenTalk	0.00896461160621
Monkeys	0.00855620942809
TWICE	0.00797489735899
HatePolitics	0.00794934175524
Live	0.00786493969097
PublicIssue	0.00772143875877
Android	0.00688764672295
joke	0.00688627091961
Windows	0.00686150320462
LoL	0.006814361684
Militarylife	0.00663647581808
Diary	0.00657953164802
Aviation	0.00653345144531
WomenTalk	0.00568541422911
Test	0.0053713437811
Baseball	0.00536507044393
e-shopping	0.00534519276282
MakeUp	0.00530685871498
StupidClown	0.00489126259545
SENIORHIGH	0.00487269019074
PlayStation	0.00446392228201
japanavgirls	0.00425303980782
Kaohsiung	0.00331641376527
C_Chat	0.00313591156825
Stock	0.00313210666484
MobileComm	0.00294419715964
Tech_Job	0.00290894256144
mobilesales	0.00287269758176
home-sale	0.00286693624855
sex	0.00285444455724
Wanted	0.00145752626121
