board	similarity
NUK_TALK	0.432763861582
NTHU_EDA223	0.432763861582
scholarship	0.319034748656
TIT	0.319034748656
NUU_Talk	0.319034748656
NUU_ID	0.319034748656
NUU-ARCHI	0.319034748656
NTUST-ARCH	0.319034748656
NTCUST	0.319034748656
NTCU	0.319034748656
NFU	0.319034748656
Lan_Yang	0.319034748656
HungKuang	0.319034748656
CCU_talk	0.197611120559
NCUT	0.18305899166
LTU	0.150521815917
NHCUE-Talk	0.136035841329
OCU	0.133356535842
ASIA-uni	0.127964805444
CTUST	0.122121045171
KSU	0.112903322122
CHU	0.112903322122
NCNU	0.102965860035
NDHU	0.09960628817
NCCU	0.0973147959737
NTUST_Talk	0.0873209300575
NSYSU	0.0865321114705
NCHUS	0.0847970787819
CYUT	0.0826264919488
STUST	0.0824581704805
NYUST	0.0755065384755
FCU_Talk	0.0623602802794
PU_Family	0.0515117757944
NCU_Talk	0.0511432184464
learnyf	0.0502671460428
THU_Talk	0.0486899755027
Refresh	0.0414497623128
V_ScHooL	0.0200017250623
Test	0.00973549998025
