board	similarity
LamiGirls	0.0656359159694
NARUTO	0.0369743098547
Surf	0.0352710198978
DragonBall	0.0349691154271
street_style	0.0347196649562
SwimWear	0.033169713033
fashion	0.0305040128146
MOD	0.0283874313556
Perfume_Shop	0.0249283099916
LCD	0.023938224474
AskBoard	0.0222272251225
Design	0.0214910370614
Jewelry	0.0177681613852
Tobacco	0.0176409235819
BaseballXXXX	0.0174044071562
Taitung	0.0165865701426
hypermall	0.0149594741903
Pedal	0.0148744870037
Digitalhome	0.0147186304439
Headphone	0.0146236861308
hardware	0.014011023734
AKB48	0.0124987864951
Storage_Zone	0.0109732304576
Yunlin	0.0103295888831
Audiophile	0.0101018045743
Baseball	0.0100842457591
Korea_Travel	0.00998507212946
Gossiping	0.00929434734264
HsinChuang	0.00886681097319
Rent_apart	0.00872252864362
Teacher	0.00843354008862
forsale	0.00822316110723
Aviation	0.00816146368712
Palmar_Drama	0.00814477914544
Gamesale	0.00770499759034
movie	0.00683478942427
Salary	0.00652601905983
HelpBuy	0.00562999553688
DC_SALE	0.00546092583911
joke	0.00539002910398
NBA	0.0053002493609
Clothes	0.00511689653027
iPhone	0.00497522314392
car	0.00487353169412
Test	0.00483398472434
Chat82gether	0.00451096389906
BuyTogether	0.00449539468286
Drama-Ticket	0.00416874670796
TaichungBun	0.00384205657647
Tainan	0.00375581134909
HardwareSale	0.00321141402443
WomenTalk	0.00317933177642
LoL	0.00288075180413
Wanted	0.00215681921436
