board	similarity
Childhood	0.281653405441
Dreamland	0.16128656317
Memory	0.133815483595
SayLove	0.122626835073
Lonely	0.109246750401
happy	0.0981251386198
Lucky	0.0883615194427
adulation	0.0801100017228
Broken-heart	0.0519985816722
Hate	0.0381898266573
BaseballXXXX	0.0373781917654
SuperHeroes	0.0306449581811
Diary	0.0303716840554
Sad	0.0271430699792
marvel	0.0255810454094
heart	0.0250548970004
FORMULA1	0.0218290084731
MenTalk	0.012442811641
Beauty	0.0120621554106
HatePolitics	0.011640846186
Wanted	0.00749748078753
Baseball	0.00729584311479
Gossiping	0.00210607524409
