board	similarity
YUGIOH	0.0775525141519
Oceanography	0.0699307749509
PublicBike	0.0633308643062
Cga	0.0626864118436
EarthScience	0.0594924181882
Agriculture	0.0505942393417
PU_Family	0.0497872335473
Ecophilia	0.0465034580536
sky	0.0446926312297
Hip-Hop	0.0445782642612
Olympics_ISG	0.0419336218469
Volleyball	0.0413330495478
Soccer	0.0393839784036
Softball	0.0371530865284
AirForce	0.0368752235944
street_style	0.0322598448326
tabletennis	0.0297343216263
COC	0.0293754059067
Badminton	0.0288429810478
Navy	0.0274952809614
Road	0.0264677125876
swim	0.0254967639141
Tennis	0.0247382702884
juniorhigh	0.0233709864198
PH-sea	0.0223483611396
IA	0.0215746994577
Bus	0.0199209927685
MRT	0.0185663824308
Post	0.0166875817397
Tech_Job	0.016614782348
CrossStrait	0.0161535383928
MuscleBeach	0.0150942760303
Baseball	0.0127536093263
Railway	0.0108532938096
Korea_Travel	0.0099792375562
V_ScHooL	0.00992568804142
Aviation	0.00877722510918
Militarylife	0.0084474989273
Gossiping	0.00766494483295
movie	0.00737990465157
WomenTalk	0.00500650102958
Tainan	0.00342805585504
