board	similarity
Libra	0.0550540543903
Virgo	0.0435585890347
adulation	0.0414033977898
Pisces	0.0333272708238
Sagittarius	0.0309227778356
postcrossing	0.0273046129928
Leo	0.027017539302
Aries	0.0262247415758
Scorpio	0.0255543514526
Cancer	0.0248031797153
Zastrology	0.0221533028197
Aquarius	0.0153356369456
Gemini	0.01426733744
stationery	0.0141817159988
Taurus	0.0130363343942
TaiwanDrama	0.0120533210143
gay	0.00819390475768
MakeUp	0.00791797698538
Boy-Girl	0.00640992600154
Tainan	0.00568664503392
WomenTalk	0.00377711553688
Wanted	0.00217466867155
